disopyramide phosphate	erythromycin	mechanism	patients taking disopyramide phosphate and erythromycin concomitantly may develop increased serum concentrations of disopyramide resulting in excessive widening of the qrs complex and / or prolongation of the q t interval .
ABILIFY	centrally acting drugs	advise	drug drug interactions given the primary cns effects of aripiprazole , caution should be used when abilify is taken in combination with other centrally acting drugs and alcohol .
carbamazepine	aripiprazole	advise	when carbamazepine is withdrawn from the combination therapy , aripiprazole dose should then be reduced .
carbamazepine	aripiprazole	mechanism	agents that induce cyp3a4 ( eg , carbamazepine ) could cause an increase in aripiprazole clearance and lower blood levels .
ketoconazole	aripiprazole	mechanism	inhibitors of cyp3a4 ( eg , ketoconazole ) or cyp2d6 ( eg , quinidine , fluoxetine , or paroxetine ) can inhibit aripiprazole elimination and cause increased blood levels .
Robinul	phenothiazines	effect	the concurrent use of robinul injection with other anticholinergics or medications with anticholinergic activity , such as phenothiazines , antiparkinson drugs , or tricyclic antidepressants , may intensify the antimuscarinic effects and may result in an increase in anticholinergic side effects .
Robinul	antiparkinson drugs	effect	the concurrent use of robinul injection with other anticholinergics or medications with anticholinergic activity , such as phenothiazines , antiparkinson drugs , or tricyclic antidepressants , may intensify the antimuscarinic effects and may result in an increase in anticholinergic side effects .
Robinul	potassium chloride	mechanism	concomitant administration of robinul injection and potassium chloride in a wax matrix may increase the severity of potassium chloride induced gastrointestinal lesions as a result of a slower gastrointestinal transit time .
Sensipar	ketoconazole	advise	dose adjustment of sensipar may be required and pth and serum calcium concentrations should be closely monitored if a patient initiates or discontinues therapy with a strong cyp3a4 inhibitor ( e.g. , ketoconazole , erythromycin , itraconazole ;
Sensipar	erythromycin	advise	dose adjustment of sensipar may be required and pth and serum calcium concentrations should be closely monitored if a patient initiates or discontinues therapy with a strong cyp3a4 inhibitor ( e.g. , ketoconazole , erythromycin , itraconazole ;
heroin	diazepam	effect	toxicology studies of heroin related deaths reveal frequent involvement of other central nervous system depressants , including alcohol , benzodiazepines such as diazepam ( valium ) , and , to a rising degree , methadone .
didanosine	lomefloxacin	mechanism	antacids and sucralfate : sucralfate and antacids containing magnesium or aluminum , as well as formulations containing divalent and trivalent cations such as videx ( didanosine ) , chewable / buffered tablets or the pediatric powder for oral solution can form chelation complexes with lomefloxacin and interfere with its bioavailability .
aluminum	lomefloxacin	mechanism	magnesium and aluminum containing antacids , administered concomitantly with lomefloxacin , significantly decreased the bioavailability ( dg % ) of lomefloxacin .
glimepiride	choline salicylate	advise	before taking glimepiride , tell your doctor if you are taking any of the following medicines : aspirin or another salicylate such as magnesium / choline salicylate ( trilisate ) , salsalate ( disalcid , others ) , choline salicylate ( arthropan ) , magnesium salicylate ( magan ) , or bismuth subsalicylate ( pepto bismol ) ;
dirithromycin	H 2 -receptor antagonists	mechanism	antacids or h dg receptor antagonists : when dirithromycin is administered immediately following antacids or h 2 -receptor antagonists , the absorption of dirithromycin is slightly enhanced .
erythromycin	hexobarbital	int	other drugs drug interactions have been reported with concomitant administration of erythromycin and other medications , including cyclosporine , hexobarbital , carbamazepine , alfentanil , disopyramide , phenytoin , bromocriptine , valproate , astemizole , and lovastatin .
erythromycin	phenytoin	int	other drugs drug interactions have been reported with concomitant administration of erythromycin and other medications , including cyclosporine , hexobarbital , carbamazepine , alfentanil , disopyramide , phenytoin , bromocriptine , valproate , astemizole , and lovastatin .
nondepolarizing agents	sodium colistemethate	effect	other drugs which may enhance the neuromuscular blocking action of nondepolarizing agents such as nimbex include certain antibiotics ( e. g. , aminoglycosides , tetracyclines , bacitracin , polymyxins , lincomycin , clindamycin , colistin , and sodium colistemethate ) , magnesium salts , lithium , local anesthetics , procainamide , and quinidine .
enflurane	NIMBEX	effect	isoflurane or enflurane administered with nitrous oxide / oxygen to achieve dg mac [ minimum alveolar concentration ] may prolong the clinically effective duration of action of initial and maintenance doses of nimbex and decrease the required infusion rate of nimbex .
alcohol	methyprylon	effect	concurrent use of alcohol and other cns depression producing drugs may increase the cns depressant effects of methyprylon or these other medications .
desglymidodrine	metformin	mechanism	proamatine. alpha adrenergic blocking agents , such as prazosin , terazosin , and doxazosin , can antagonize the effects of proamatine. potential for drug interactions : it appears possible , although there is no supporting experimental evidence , that the high renal clearance of desglymidodrine ( a base ) is due to active tubular secretion by the base secreting system also responsible for the secretion of such drugs as metformin , cimetidine , ranitidine , procainamide , triamterene , flecainide , and quinidine .
desglymidodrine	procainamide	mechanism	proamatine. alpha adrenergic blocking agents , such as prazosin , terazosin , and doxazosin , can antagonize the effects of proamatine. potential for drug interactions : it appears possible , although there is no supporting experimental evidence , that the high renal clearance of desglymidodrine ( a base ) is due to active tubular secretion by the base secreting system also responsible for the secretion of such drugs as metformin , cimetidine , ranitidine , procainamide , triamterene , flecainide , and quinidine .
Thalidomide	barbiturates	effect	thalidomide has been reported to enhance the sedative activity of barbiturates , alcohol , chlorpromazine , and reserpine .
beta adrenergic blockers	pseudoephedrine	effect	mao inhibitors and beta adrenergic blockers increase the effects of pseudoephedrine .
TOLECTIN	methotrexate	advise	caution should be used if tolectin is administered concomitantly with methotrexate .
Grepafloxacin	theobromine	mechanism	caffeine theobromine grepafloxacin , like other quinolones , may inhibit the metabolism of caffeine and theobromine .
quinolones	theobromine	mechanism	caffeine theobromine grepafloxacin , like other quinolones , may inhibit the metabolism of caffeine and theobromine .
theophylline	grepafloxacin	advise	when initiating a multi day course of grepafloxacin in a patient maintained on theophylline , the theophylline maintenance dose should be halved for the period of concurrent use of grepafloxacin and monitoring of serum theophylline concentrations should be initiated as a guide to further dosage adjustments .
Vindesine	Live virus vaccines	int	vindesine can interact with the drugs of the following categories : blood dyscrasia : can cause unpredictable myelotoxicity bone marrow depressants : can cause a predictable dose related myelotoxicity radiation therapy : may cause marrow depression neurotoxic medications : can cause neurologic toxicity phenytoin : can increase seizure activity live virus vaccines : may potentiate the replication of the vaccine virus , may increase the side effects of the vaccination , and decrease patient 's response to the vaccine mitomycin c : may cause shortness of breath and bronchospasm killed virus vaccines : may decrease patient 's response to the vaccine
oxybutynin	anticholinergic drugs	effect	the concomitant use of oxybutynin with other anticholinergic drugs or with other agents which produce dry mouth , constipation , somnolence ( drowsiness ) , and / or other anticholinergic like effects may increase the frequency and / or severity of such effects .
itraconazole	oxybutynin	mechanism	other inhibitors of the cytochrome p450 dg enzyme system , such as antimycotic agents ( e.g. , itraconazole and miconazole ) or macrolide antibiotics ( e.g. , erythromycin and clarithromycin ) , may alter oxybutynin mean pharmacokinetic parameters ( i.e. , cmax and auc ) .
miconazole	oxybutynin	mechanism	other inhibitors of the cytochrome p450 dg enzyme system , such as antimycotic agents ( e.g. , itraconazole and miconazole ) or macrolide antibiotics ( e.g. , erythromycin and clarithromycin ) , may alter oxybutynin mean pharmacokinetic parameters ( i.e. , cmax and auc ) .
